degree,education_groups,top_jobs,job_percent,top_job_links,link
Bachelor's degree,Economics,"Banking, credit and other investment managers",2.9,/marketreport/summary-occupation/17461/ca,/17461/ca
Bachelor's degree,Economics,Economists and economic policy researchers and analysts,2.67,/marketreport/summary-occupation/15962/ca,/15962/ca
Bachelor's degree,Economics,Professional occupations in business management consulting,2.34,/marketreport/summary-occupation/310/ca,/310/ca
Master's degree,Economics,Economists and economic policy researchers and analysts,24.27,/marketreport/summary-occupation/15962/ca,/15962/ca
Master's degree,Economics,"Social policy researchers, consultants and program officers",4.49,/marketreport/summary-occupation/4908/ca,/4908/ca
Master's degree,Economics,Financial auditors and accountants,3.96,/marketreport/summary-occupation/131/ca,/131/ca
Master's degree,Economics,Post-secondary teaching and research assistants,3.69,/marketreport/summary-occupation/22848/ca,/22848/ca
Master's degree,Economics,Financial and investment analysts,3.43,/marketreport/summary-occupation/12421/ca,/12421/ca
Master's degree,Economics,Business development officers and marketing researchers and consultants,3.17,/marketreport/summary-occupation/3916/ca,/3916/ca
Master's degree,Economics,Financial managers,2.37,/marketreport/summary-occupation/1225/ca,/1225/ca
Master's degree,Economics,University professors and lecturers,2.37,/marketreport/summary-occupation/4707/ca,/4707/ca
Master's degree,Economics,Financial sales representatives,2.11,/marketreport/summary-occupation/24825/ca,/24825/ca
Master's degree,Economics,Other financial officers,1.85,/marketreport/summary-occupation/194/ca,/194/ca
Other trades certificate or diploma,"Drafting, architecture, surveying and mapping technologies/technician",Drafting technologists and technicians,11.67,/marketreport/summary-occupation/3429/ca,/3429/ca
Other trades certificate or diploma,"Drafting, architecture, surveying and mapping technologies/technician",Land surveyors,10.0,/marketreport/summary-occupation/24419/ca,/24419/ca
Other trades certificate or diploma,"Drafting, architecture, surveying and mapping technologies/technician",Construction managers,5.0,/marketreport/summary-occupation/24325/ca,/24325/ca
Other trades certificate or diploma,"Drafting, architecture, surveying and mapping technologies/technician",Carpenters,5.0,/marketreport/summary-occupation/6388/ca,/6388/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Drafting technologists and technicians,28.62,/marketreport/summary-occupation/3429/ca,/3429/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Land surveyors,7.24,/marketreport/summary-occupation/24419/ca,/24419/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Mechanical engineering technologists and technicians,4.28,/marketreport/summary-occupation/3233/ca,/3233/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Land survey technologists and technicians,3.29,/marketreport/summary-occupation/18100/ca,/18100/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Architectural technologists and technicians,2.63,/marketreport/summary-occupation/3397/ca,/3397/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Retail salespersons,2.63,/marketreport/summary-occupation/20599/ca,/20599/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Mechanical engineers,2.63,/marketreport/summary-occupation/2757/ca,/2757/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Construction managers,2.63,/marketreport/summary-occupation/24325/ca,/24325/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Civil engineering technologists and technicians,2.3,/marketreport/summary-occupation/17969/ca,/17969/ca
College/CEGEP,"Drafting, architecture, surveying and mapping technologies/technician",Construction estimators,2.3,/marketreport/summary-occupation/3273/ca,/3273/ca
College/CEGEP,Architecture and related science,Architectural technologists and technicians,26.71,/marketreport/summary-occupation/3397/ca,/3397/ca
College/CEGEP,Architecture and related science,Drafting technologists and technicians,9.93,/marketreport/summary-occupation/3429/ca,/3429/ca
College/CEGEP,Architecture and related science,Construction managers,6.04,/marketreport/summary-occupation/24325/ca,/24325/ca
College/CEGEP,Architecture and related science,Construction estimators,4.3,/marketreport/summary-occupation/3273/ca,/3273/ca
College/CEGEP,Architecture and related science,Retail salespersons,4.03,/marketreport/summary-occupation/20599/ca,/20599/ca
College/CEGEP,Architecture and related science,Architects,1.88,/marketreport/summary-occupation/17867/ca,/17867/ca
College/CEGEP,Architecture and related science,Interior designers and interior decorators,1.74,/marketreport/summary-occupation/5769/ca,/5769/ca
College/CEGEP,Architecture and related science,Carpenters,1.61,/marketreport/summary-occupation/6388/ca,/6388/ca
College/CEGEP,Architecture and related science,Retail and wholesale trade managers,1.48,/marketreport/summary-occupation/17600/ca,/17600/ca
College/CEGEP,Architecture and related science,Administrative officers,1.48,/marketreport/summary-occupation/12462/ca,/12462/ca
Bachelor's degree,Architecture and related science,Urban and land use planners,12.23,/marketreport/summary-occupation/22469/ca,/22469/ca
Bachelor's degree,Architecture and related science,Architects,7.73,/marketreport/summary-occupation/17867/ca,/17867/ca
Bachelor's degree,Architecture and related science,Architectural technologists and technicians,6.65,/marketreport/summary-occupation/3397/ca,/3397/ca
Bachelor's degree,Architecture and related science,Construction managers,5.22,/marketreport/summary-occupation/24325/ca,/24325/ca
Bachelor's degree,Architecture and related science,Interior designers and interior decorators,4.86,/marketreport/summary-occupation/5769/ca,/5769/ca
Bachelor's degree,Architecture and related science,Landscape architects,2.88,/marketreport/summary-occupation/5432/ca,/5432/ca
Bachelor's degree,Architecture and related science,Retail salespersons,2.34,/marketreport/summary-occupation/20599/ca,/20599/ca
Bachelor's degree,Architecture and related science,Drafting technologists and technicians,2.16,/marketreport/summary-occupation/3429/ca,/3429/ca
Bachelor's degree,Architecture and related science,Construction inspectors,1.98,/marketreport/summary-occupation/3586/ca,/3586/ca
Bachelor's degree,Architecture and related science,Food and beverage servers,1.8,/marketreport/summary-occupation/6641/ca,/6641/ca
Master's degree,Architecture and related science,Architects,45.88,/marketreport/summary-occupation/17867/ca,/17867/ca
Master's degree,Architecture and related science,Urban and land use planners,18.56,/marketreport/summary-occupation/22469/ca,/22469/ca
Master's degree,Architecture and related science,Landscape architects,3.85,/marketreport/summary-occupation/5432/ca,/5432/ca
Master's degree,Architecture and related science,Architectural technologists and technicians,2.1,/marketreport/summary-occupation/3397/ca,/3397/ca
Master's degree,Architecture and related science,Post-secondary teaching and research assistants,1.58,/marketreport/summary-occupation/22848/ca,/22848/ca
Master's degree,Architecture and related science,Business development officers and marketing researchers and consultants,1.58,/marketreport/summary-occupation/3916/ca,/3916/ca
Master's degree,Architecture and related science,Construction managers,1.4,/marketreport/summary-occupation/24325/ca,/24325/ca
Master's degree,Architecture and related science,"Natural and applied science policy researchers, consultants and program officers",1.4,/marketreport/summary-occupation/3855/ca,/3855/ca
Master's degree,Architecture and related science,"Social policy researchers, consultants and program officers",1.23,/marketreport/summary-occupation/4908/ca,/4908/ca
Master's degree,Architecture and related science,Interior designers and interior decorators,1.23,/marketreport/summary-occupation/5769/ca,/5769/ca
College/CEGEP,Fine Arts and Art Studies,Retail salespersons,7.13,/marketreport/summary-occupation/20599/ca,/20599/ca
College/CEGEP,Fine Arts and Art Studies,Web designers and developers,6.74,/marketreport/summary-occupation/24513/ca,/24513/ca
College/CEGEP,Fine Arts and Art Studies,Graphic designers and illustrators,6.17,/marketreport/summary-occupation/5747/ca,/5747/ca
College/CEGEP,Fine Arts and Art Studies,Computer programmers and interactive media developers,4.05,/marketreport/summary-occupation/22534/ca,/22534/ca
College/CEGEP,Fine Arts and Art Studies,Food and beverage servers,3.08,/marketreport/summary-occupation/6641/ca,/6641/ca
College/CEGEP,Fine Arts and Art Studies,"Painters, sculptors and other visual artists",2.5,/marketreport/summary-occupation/8055/ca,/8055/ca
College/CEGEP,Fine Arts and Art Studies,Retail and wholesale trade managers,2.5,/marketreport/summary-occupation/17600/ca,/17600/ca
College/CEGEP,Fine Arts and Art Studies,"Jewellers, jewellery and watch repairers and related occupations",2.31,/marketreport/summary-occupation/14910/ca,/14910/ca
College/CEGEP,Fine Arts and Art Studies,Cashiers,1.93,/marketreport/summary-occupation/24143/ca,/24143/ca
College/CEGEP,Fine Arts and Art Studies,Other customer and information services representatives,1.73,/marketreport/summary-occupation/15205/ca,/15205/ca
Bachelor's degree,Fine arts and art studies,Retail salespersons,6.49,/marketreport/summary-occupation/20599/ca,/20599/ca
Bachelor's degree,Fine arts and art studies,Graphic designers and illustrators,6.18,/marketreport/summary-occupation/5747/ca,/5747/ca
Bachelor's degree,Fine arts and art studies,"Painters, sculptors and other visual artists",4.3,/marketreport/summary-occupation/8055/ca,/8055/ca
Bachelor's degree,Fine arts and art studies,Food and beverage servers,4.3,/marketreport/summary-occupation/6641/ca,/6641/ca
Bachelor's degree,Fine arts and art studies,Retail and wholesale trade managers,3.29,/marketreport/summary-occupation/17600/ca,/17600/ca
Bachelor's degree,Fine arts and art studies,"Professional occupations in advertising, marketing and public relations",2.58,/marketreport/summary-occupation/24813/ca,/24813/ca
Bachelor's degree,Fine arts and art studies,Administrative officers,2.43,/marketreport/summary-occupation/12462/ca,/12462/ca
Bachelor's degree,Fine arts and art studies,Elementary school and kindergarten teachers,2.03,/marketreport/summary-occupation/2204/ca,/2204/ca
Bachelor's degree,Fine arts and art studies,Other customer and information services representatives,1.88,/marketreport/summary-occupation/15205/ca,/15205/ca
Bachelor's degree,Fine arts and art studies,Administrative assistants,1.72,/marketreport/summary-occupation/24789/ca,/24789/ca
Master's degree,Fine arts and art studies,"Painters, sculptors and other visual artists",11.43,/marketreport/summary-occupation/8055/ca,/8055/ca
Master's degree,Fine arts and art studies,Administrative officers,4.29,/marketreport/summary-occupation/12462/ca,/12462/ca
Master's degree,Fine arts and art studies,Technical occupations related to museums and art galleries,4.29,/marketreport/summary-occupation/16247/ca,/16247/ca
Master's degree,Fine arts and art studies,"Producers, directors, choreographers and related occupations",4.29,/marketreport/summary-occupation/7910/ca,/7910/ca
Master's degree,Fine arts and art studies,"Library, archive, museum and art gallery managers",3.57,/marketreport/summary-occupation/12279/ca,/12279/ca
Master's degree,Fine arts and art studies,University professors and lecturers,3.57,/marketreport/summary-occupation/4707/ca,/4707/ca
